ID,RENDIMIENTO_GLOBAL
550903,alto
148271,medio-alto
159241,medio-bajo
806863,bajo
67755,medio-bajo
463862,medio-bajo
274074,medio-bajo
841609,medio-alto
892393,alto
156890,bajo
608177,bajo
160229,medio-bajo
521878,medio-bajo
657800,medio-bajo
259543,medio-bajo
87813,bajo
675282,bajo
814421,bajo
965032,alto
112713,bajo
368611,bajo
73994,alto
465766,medio-alto
90780,medio-alto
274865,alto
839891,bajo
915221,alto
104758,bajo
943586,bajo
55521,medio-bajo
12865,bajo
827748,alto
165030,alto
832049,bajo
185274,bajo
850201,bajo
935293,bajo
703193,medio-bajo
221292,alto
345295,bajo
352467,medio-bajo
543135,medio-alto
259389,bajo
906010,bajo
127795,bajo
838853,medio-alto
403044,bajo
730230,alto
240033,alto
533635,alto
648008,medio-bajo
120735,alto
198089,alto
556057,alto
969363,medio-alto
554756,alto
625808,alto
871101,alto
830626,medio-bajo
181153,medio-bajo
598066,alto
397796,alto
228171,bajo
118297,bajo
752377,alto
889256,medio-alto
695517,medio-bajo
905716,bajo
284732,medio-bajo
640662,alto
846817,bajo
919325,medio-alto
919577,alto
28539,bajo
197832,bajo
156697,bajo
19273,alto
776253,bajo
686877,medio-alto
588484,medio-alto
213009,alto
842173,alto
295942,alto
838584,alto
799592,alto
161092,bajo
111854,medio-bajo
859819,bajo
203472,medio-bajo
541099,medio-bajo
16646,bajo
340689,bajo
319122,bajo
116716,alto
7213,medio-bajo
514783,alto
299880,medio-bajo
173970,alto
851509,bajo
360313,bajo
780228,medio-alto
360617,bajo
66011,alto
583023,bajo
580019,bajo
771094,medio-bajo
471323,medio-bajo
719071,medio-alto
417588,bajo
189434,medio-alto
657645,bajo
92381,alto
265235,alto
929176,alto
266267,alto
259037,alto
190006,alto
544115,medio-alto
816503,medio-bajo
790726,medio-alto
31303,medio-alto
889220,alto
37712,bajo
839501,alto
295432,alto
260654,alto
491462,alto
171686,bajo
589691,alto
944925,medio-bajo
284377,alto
305766,medio-bajo
776426,medio-bajo
942476,alto
200169,bajo
562878,medio-alto
508320,bajo
597139,bajo
612531,bajo
393116,medio-alto
58051,bajo
289060,bajo
878821,bajo
363759,alto
479855,bajo
147559,bajo
559861,medio-bajo
443113,bajo
700734,alto
330931,alto
972559,bajo
374223,alto
530951,bajo
793226,medio-alto
806065,alto
338098,bajo
581213,medio-alto
921813,alto
235379,alto
96495,medio-alto
751092,bajo
868109,medio-alto
341217,bajo
937867,bajo
821452,bajo
292858,bajo
42526,alto
17813,bajo
94366,medio-bajo
149056,alto
943402,bajo
21247,alto
306227,bajo
669457,bajo
792730,alto
197059,alto
117996,alto
213817,bajo
412685,medio-bajo
746472,medio-alto
572607,alto
779916,alto
206953,bajo
483757,alto
490027,alto
767501,bajo
971782,alto
156032,bajo
219610,alto
771131,medio-bajo
874915,medio-alto
867111,alto
450543,alto
577141,medio-alto
569717,medio-bajo
778897,medio-alto
544184,medio-bajo
120308,alto
201319,bajo
144020,medio-alto
602140,bajo
870635,bajo
831924,alto
506961,medio-alto
698431,bajo
724695,bajo
682199,bajo
364800,alto
413029,medio-alto
595390,alto
938703,alto
254098,alto
605607,medio-alto
866535,alto
871277,bajo
915867,bajo
864733,bajo
477657,bajo
290744,alto
108823,medio-bajo
960173,alto
540846,bajo
362399,medio-alto
820819,medio-bajo
498237,alto
624587,bajo
163991,medio-bajo
620040,alto
420852,bajo
840311,medio-bajo
213484,medio-alto
155974,medio-bajo
690937,medio-alto
167107,medio-bajo
793608,alto
362199,alto
406166,bajo
518016,medio-bajo
723565,medio-bajo
29909,alto
324303,medio-bajo
125008,alto
579699,alto
800088,alto
675342,bajo
773281,medio-bajo
409717,medio-bajo
975998,alto
462448,alto
222573,medio-bajo
978732,alto
965022,bajo
62249,bajo
881452,alto
130060,alto
256663,bajo
339941,bajo
166719,alto
720073,medio-bajo
548599,bajo
933807,alto
910372,medio-bajo
453837,medio-bajo
564915,bajo
977902,medio-bajo
91821,alto
729959,medio-bajo
737984,medio-bajo
241218,bajo
866326,medio-alto
475959,bajo
910105,medio-alto
351367,medio-bajo
231926,alto
213467,bajo
556382,medio-alto
530647,alto
594562,bajo
299750,medio-bajo
978714,alto
892160,alto
531929,bajo
532351,bajo
525040,alto
12617,bajo
257407,medio-alto
737753,medio-alto
123026,medio-alto
626829,alto
387509,bajo
643361,bajo
45908,alto
251764,medio-alto
592163,medio-bajo
255258,medio-bajo
732948,bajo
320673,bajo
707830,medio-bajo
885905,medio-bajo
587679,bajo
480561,medio-bajo
347522,bajo
210804,medio-bajo
797501,medio-alto
835127,medio-bajo
632224,bajo
518931,medio-bajo
24881,bajo
848028,bajo
627246,bajo
714332,bajo
333024,medio-alto
196647,alto
988014,alto
786832,alto
240760,bajo
49800,bajo
23641,bajo
466694,bajo
902999,alto
124190,alto
574554,bajo
923892,medio-bajo
448022,alto
515040,bajo
860979,alto
639786,alto
87612,bajo
103285,medio-bajo
269953,medio-bajo
292455,medio-bajo
599974,medio-bajo
823607,medio-alto
488784,medio-alto
399408,medio-bajo
725934,alto
85407,medio-alto
274425,bajo
436540,medio-alto
771301,bajo
612022,alto
71907,alto
455970,alto
554805,alto
378751,bajo
546189,medio-bajo
928412,medio-bajo
323993,medio-bajo
305816,medio-bajo
852630,alto
34384,medio-bajo
855423,alto
562668,medio-alto
672533,bajo
650772,bajo
45831,alto
478125,alto
884294,bajo
934950,bajo
813457,bajo
704967,alto
303002,alto
616158,alto
981868,alto
40187,bajo
202167,alto
618917,alto
344810,bajo
707504,bajo
984196,alto
526307,alto
728916,medio-bajo
232993,bajo
200765,alto
668595,alto
382329,bajo
873835,medio-bajo
338134,medio-alto
674277,alto
548904,medio-bajo
622311,alto
289146,bajo
152207,medio-bajo
895858,alto
279452,bajo
169788,bajo
552819,medio-bajo
989084,medio-bajo
761486,medio-bajo
832662,alto
840846,medio-bajo
602788,bajo
324254,medio-bajo
481676,medio-bajo
736724,medio-bajo
794278,alto
903021,alto
875042,alto
651144,bajo
441296,medio-bajo
927151,medio-bajo
5341,medio-alto
692088,bajo
294354,medio-alto
224481,medio-alto
728796,medio-alto
98469,alto
884398,alto
79103,medio-bajo
960205,alto
396636,bajo
610518,medio-bajo
803834,medio-alto
208152,alto
114916,alto
244126,bajo
786485,alto
258352,medio-bajo
50949,medio-bajo
568266,bajo
38242,bajo
839525,bajo
260678,bajo
155944,bajo
95372,medio-bajo
83697,alto
972826,alto
68372,medio-alto
5282,alto
748641,bajo
588847,bajo
467986,alto
705123,bajo
841511,medio-bajo
15836,bajo
795237,alto
591760,medio-bajo
393990,bajo
75516,bajo
194424,bajo
370483,medio-bajo
503800,medio-bajo
945749,medio-bajo
618525,medio-bajo
903364,bajo
218131,bajo
793869,bajo
640951,medio-alto
967475,bajo
774333,medio-bajo
386597,alto
621362,medio-alto
160391,bajo
572991,alto
585289,alto
863325,medio-bajo
848936,alto
64468,bajo
467286,alto
800191,bajo
536898,bajo
141771,medio-alto
330415,bajo
343331,bajo
597882,alto
131013,alto
653318,medio-bajo
950691,bajo
709719,alto
826910,alto
37016,bajo
308446,bajo
308064,alto
194773,medio-bajo
134075,bajo
37957,medio-bajo
909153,bajo
305777,medio-bajo
27992,bajo
474957,alto
755444,bajo
689076,alto
207819,medio-alto
921189,medio-bajo
615854,medio-bajo
937939,medio-bajo
250069,bajo
77849,medio-alto
968885,bajo
614182,medio-bajo
93999,alto
707489,medio-bajo
352455,medio-bajo
604507,medio-bajo
601324,alto
426352,bajo
470953,alto
489150,alto
113991,alto
882586,bajo
943530,medio-bajo
111510,medio-bajo
30423,alto
763272,alto
56097,alto
682915,alto
466570,medio-alto
130808,medio-bajo
697233,medio-alto
77780,bajo
216834,alto
415737,alto
50472,medio-alto
753691,medio-bajo
196732,alto
262631,bajo
267660,alto
2492,alto
497970,bajo
727342,alto
897269,alto
948711,alto
878278,medio-bajo
889121,alto
326100,alto
702611,bajo
179649,bajo
236266,bajo
705932,alto
693648,alto
789473,alto
586346,medio-alto
225424,medio-bajo
183648,bajo
735637,alto
285571,medio-bajo
307453,bajo
457317,bajo
522696,bajo
24050,bajo
651296,bajo
853960,alto
491711,medio-bajo
98483,bajo
678768,alto
313431,medio-alto
931561,medio-alto
858523,bajo
978313,medio-alto
615664,alto
101235,alto
202310,bajo
597319,alto
182148,medio-bajo
965992,bajo
526834,alto
566901,medio-alto
911051,alto
21176,medio-bajo
602019,alto
640601,bajo
519467,bajo
331390,alto
952525,bajo
867479,alto
366466,medio-bajo
135762,bajo
594893,bajo
502944,medio-alto
698036,alto
959854,bajo
683008,medio-bajo
40707,medio-alto
173400,bajo
338200,alto
484890,bajo
564447,alto
685148,alto
275864,medio-bajo
718295,alto
179581,medio-bajo
878254,bajo
672968,bajo
941726,medio-bajo
726361,alto
730126,bajo
309924,bajo
148880,medio-bajo
944697,bajo
12812,medio-alto
981416,alto
70795,alto
555608,alto
824578,medio-bajo
911161,medio-alto
458365,medio-alto
609605,bajo
721113,alto
376228,bajo
686478,bajo
150766,bajo
84738,medio-alto
518123,alto
154409,bajo
710981,alto
602250,medio-bajo
941778,medio-bajo
296771,medio-alto
806621,bajo
228013,medio-alto
188715,alto
446398,alto
467310,medio-alto
402166,alto
78776,bajo
387756,alto
883447,bajo
119522,bajo
971900,medio-bajo
462312,medio-bajo
771032,alto
270007,bajo
498646,bajo
496673,alto
192374,bajo
142296,alto
95684,medio-bajo
453405,medio-bajo
577932,bajo
669378,bajo
932962,bajo
608269,medio-alto
766791,bajo
575376,bajo
395670,alto
838807,alto
702108,medio-alto
65776,bajo
790679,alto
619173,medio-alto
174554,alto
647008,alto
508108,bajo
618309,bajo
474452,medio-bajo
486065,medio-alto
179035,bajo
104235,bajo
129668,medio-alto
527014,bajo
631185,medio-bajo
745867,medio-bajo
747269,alto
968878,medio-bajo
6523,medio-alto
447687,medio-alto
856337,alto
446807,alto
861507,alto
858779,medio-bajo
316052,medio-bajo
305936,medio-bajo
97917,alto
55021,bajo
230025,medio-alto
224207,alto
338375,medio-alto
219669,bajo
692096,medio-bajo
907819,alto
725340,medio-bajo
114166,bajo
350299,alto
259025,alto
235339,alto
402252,medio-bajo
903420,alto
684070,medio-bajo
570938,alto
968880,alto
980054,medio-bajo
485339,medio-bajo
455699,alto
937351,bajo
510432,medio-bajo
872437,bajo
42961,medio-bajo
65369,bajo
617075,bajo
759390,alto
367330,medio-bajo
234542,alto
967507,medio-alto
290283,medio-alto
921209,alto
935508,bajo
747464,alto
313751,bajo
172419,medio-bajo
812563,bajo
352483,alto
485881,medio-bajo
317072,alto
344217,bajo
541719,medio-alto
858474,medio-alto
587996,bajo
290789,medio-bajo
743736,alto
744926,bajo
904536,medio-alto
704017,medio-bajo
980760,medio-alto
811819,bajo
958326,bajo
476950,bajo
380925,alto
153683,alto
510688,medio-alto
551366,medio-bajo
388499,alto
214347,medio-alto
492223,bajo
4422,medio-bajo
187620,medio-bajo
257956,alto
562545,alto
648345,medio-alto
825149,medio-bajo
614970,alto
972249,bajo
699094,medio-bajo
311378,alto
107468,bajo
168406,medio-bajo
935704,alto
220991,bajo
3071,bajo
390347,bajo
941460,bajo
694896,bajo
575854,medio-alto
535468,bajo
237945,medio-bajo
507787,medio-bajo
452315,bajo
269755,alto
746989,medio-bajo
51884,bajo
757169,medio-alto
257987,bajo
343502,medio-bajo
261513,alto
943138,alto
411386,alto
262775,bajo
435807,alto
595329,bajo
435136,bajo
391384,medio-bajo
505921,alto
206662,bajo
210705,medio-bajo
270049,medio-alto
794826,bajo
364608,bajo
599913,alto
947305,alto
771245,bajo
418902,bajo
252909,medio-alto
65143,medio-bajo
420452,bajo
99513,medio-bajo
810867,alto
177297,bajo
461890,alto
546629,medio-alto
899276,alto
906026,alto
330061,medio-bajo
617819,bajo
116395,medio-alto
118557,alto
775417,medio-bajo
499162,alto
554471,medio-bajo
44965,medio-alto
563209,medio-bajo
638281,medio-bajo
757713,alto
831635,bajo
447229,bajo
917479,medio-alto
739115,alto
420954,bajo
63686,bajo
178440,bajo
617279,medio-alto
676929,alto
506088,alto
485925,alto
283622,alto
557072,bajo
355543,alto
913582,bajo
525272,medio-bajo
622804,bajo
904582,bajo
608165,medio-alto
883233,alto
561558,bajo
743746,medio-alto
79078,alto
632421,medio-alto
461533,alto
11744,medio-alto
153452,medio-bajo
139437,medio-bajo
236414,medio-bajo
915324,alto
225043,medio-bajo
200288,bajo
715295,bajo
720578,medio-bajo
838305,medio-bajo
285721,bajo
520212,medio-bajo
470867,alto
104347,alto
412000,medio-alto
74672,medio-alto
711514,alto
241320,alto
795212,bajo
301375,bajo
894401,bajo
75900,bajo
397636,medio-bajo
716039,alto
471327,medio-bajo
203242,alto
441034,medio-bajo
349800,alto
343117,medio-bajo
271213,medio-bajo
41106,bajo
919008,medio-alto
607514,bajo
516428,bajo
877480,alto
372053,alto
264031,alto
801803,bajo
477304,alto
8844,alto
515057,bajo
879054,alto
970702,medio-alto
45510,alto
288497,medio-bajo
697144,alto
788184,medio-alto
432971,bajo
517093,bajo
101056,bajo
922158,alto
103680,alto
477984,medio-bajo
6350,alto
495452,alto
846250,bajo
640557,bajo
680870,bajo
899775,bajo
921830,bajo
151199,bajo
563264,medio-bajo
682597,medio-bajo
83572,bajo
307881,medio-bajo
248211,medio-bajo
282187,bajo
520055,alto
160094,bajo
358690,alto
452234,alto
938566,bajo
247255,medio-bajo
743931,bajo
438292,medio-bajo
87354,medio-alto
132188,medio-alto
383552,alto
772343,alto
187472,alto
227952,medio-alto
188257,medio-bajo
855992,alto
672019,bajo
441529,medio-bajo
925398,bajo
395461,medio-bajo
917079,alto
695724,medio-bajo
7068,medio-bajo
539823,medio-bajo
583382,medio-bajo
565395,bajo
893981,medio-alto
821536,medio-alto
740336,alto
82441,medio-bajo
470118,bajo
456221,medio-bajo
164705,alto
487742,bajo
193121,medio-alto
591229,medio-bajo
452938,alto
773099,bajo
457016,alto
200709,medio-alto
293473,medio-bajo
462945,alto
734503,alto
792691,bajo
669805,alto
693426,alto
224815,bajo
467316,medio-alto
183336,alto
616148,alto
553843,bajo
873941,medio-bajo
832861,medio-bajo
229902,alto
716684,bajo
427921,alto
620750,alto
317168,alto
104190,medio-alto
65733,medio-alto
174196,medio-alto
806218,bajo
217696,bajo
829790,alto
216371,medio-bajo
355898,bajo
740270,alto
831704,bajo
510079,alto
217017,bajo
457989,medio-bajo
848906,bajo
575489,alto
700956,alto
239326,bajo
520399,medio-bajo
681046,alto
155953,medio-bajo
306834,medio-bajo
631662,bajo
799988,alto
964706,alto
323347,medio-alto
311481,medio-bajo
896603,medio-bajo
133052,medio-bajo
621656,bajo
612445,bajo
847921,medio-alto
235017,medio-bajo
919884,alto
283035,alto
135126,medio-bajo
830945,alto
97939,bajo
186864,bajo
582980,bajo
682545,alto
434647,bajo
731552,bajo
757886,bajo
870571,alto
37797,bajo
723226,bajo
541282,bajo
172214,bajo
355421,bajo
931225,alto
71938,bajo
648454,bajo
781646,alto
248217,bajo
151640,bajo
11564,medio-bajo
411142,medio-bajo
312018,alto
395597,alto
445620,medio-alto
114220,bajo
886239,bajo
638239,medio-bajo
578704,alto
375825,bajo
807624,medio-bajo
379430,alto
751456,medio-alto
904560,medio-bajo
351454,alto
827304,medio-alto
931367,bajo
149096,medio-bajo
871923,bajo
443155,bajo
808569,medio-bajo
11395,bajo
610419,alto
303384,medio-bajo
441800,medio-bajo
838904,bajo
704880,medio-bajo
223945,medio-alto
543885,alto
24605,medio-bajo
42448,alto
826663,bajo
34934,medio-bajo
254011,medio-bajo
683844,alto
75556,alto
279061,alto
12367,medio-bajo
851135,alto
609858,medio-alto
458694,bajo
213643,medio-alto
562257,alto
860736,alto
312550,bajo
558630,alto
966621,alto
189277,bajo
580733,alto
584509,medio-alto
257774,bajo
516659,alto
231871,alto
729777,medio-alto
579250,bajo
470561,alto
279278,bajo
695245,medio-bajo
607736,bajo
291028,bajo
859427,medio-bajo
477773,bajo
814244,bajo
753790,alto
744876,medio-bajo
558974,alto
136947,bajo
530250,medio-alto
264334,medio-bajo
152692,alto
447278,medio-bajo
495595,bajo
31292,medio-bajo
439683,medio-alto
741319,medio-bajo
497326,alto
231245,medio-alto
707032,bajo
393508,medio-alto
433047,alto
783244,bajo
409132,bajo
952526,medio-alto
869310,bajo
31956,alto
545195,medio-bajo
328191,alto
439224,medio-bajo
368319,alto
527084,bajo
210297,bajo
953600,alto
512616,bajo
665382,medio-bajo
14720,medio-bajo
10521,alto
365229,medio-bajo
983627,alto
675291,medio-bajo
824620,alto
567535,medio-bajo
690235,medio-bajo
890469,bajo
802450,alto
26143,bajo
509320,alto
603226,alto
753950,medio-bajo
765844,alto
775298,alto
676858,bajo
557928,medio-alto
583873,bajo
927335,bajo
277622,alto
122247,bajo
21545,medio-bajo
769199,medio-alto
813440,alto
558105,medio-bajo
487805,alto
258226,medio-bajo
504000,alto
437485,bajo
831748,medio-bajo
953638,medio-bajo
623569,bajo
557377,alto
283061,alto
372786,medio-bajo
786361,medio-alto
547367,bajo
829735,bajo
153234,alto
703981,medio-bajo
754165,bajo
524145,alto
919921,bajo
21373,alto
596382,alto
911118,bajo
289469,medio-bajo
300873,medio-alto
702390,alto
987755,medio-bajo
600308,bajo
515621,medio-bajo
204874,alto
934473,alto
783560,medio-alto
831996,alto
846982,bajo
866296,alto
252480,alto
880602,medio-bajo
771998,medio-bajo
581548,medio-bajo
975838,alto
945930,bajo
542900,bajo
383547,alto
39242,bajo
813926,medio-bajo
598767,medio-alto
544259,medio-alto
208509,medio-bajo
377993,alto
370560,alto
932516,alto
819326,bajo
945170,bajo
742220,medio-alto
767138,bajo
229107,bajo
267085,alto
659989,bajo
531432,medio-bajo
478517,bajo
427115,alto
947457,medio-bajo
180268,alto
178612,alto
408839,bajo
622032,alto
626895,medio-bajo
616489,medio-bajo
606546,medio-alto
553909,bajo
159478,medio-alto
840035,alto
111848,bajo
462753,bajo
945355,alto
398633,alto
129920,alto
185259,alto
83201,medio-alto
908710,bajo
634931,bajo
446533,alto
412244,bajo
962327,bajo
862538,alto
331512,medio-alto
640714,alto
284260,medio-alto
586445,bajo
759502,alto
483540,medio-bajo
48036,alto
68020,bajo
529743,alto
292392,medio-bajo
223099,medio-alto
66364,medio-bajo
967294,bajo
856750,bajo
365120,medio-alto
933685,alto
625125,alto
699925,bajo
766082,medio-bajo
257862,bajo
922625,bajo
98611,alto
126569,alto
417855,medio-alto
27365,medio-bajo
957178,medio-bajo
614303,bajo
707912,alto
31647,alto
393996,medio-bajo
369744,medio-bajo
453222,alto
60362,medio-alto
890311,medio-bajo
342864,alto
63380,bajo
330326,alto
529904,bajo
684519,alto
118441,alto
893554,bajo
505876,bajo
913284,alto
28949,bajo
976876,medio-bajo
299487,medio-alto
303588,bajo
356186,bajo
432145,alto
925371,medio-bajo
669009,alto
107577,medio-bajo
823835,bajo
169073,alto
728926,alto
355653,alto
774754,medio-bajo
349713,medio-bajo
662179,alto
19838,medio-bajo
376615,alto
636461,bajo
89675,bajo
53101,bajo
987909,alto
143096,alto
843788,alto
698382,alto
747844,bajo
358391,medio-alto
400706,bajo
554116,alto
420825,medio-bajo
166183,bajo
704067,medio-alto
265772,bajo
560263,bajo
156883,alto
543875,medio-bajo
972233,bajo
2901,medio-alto
442892,alto
607029,bajo
797999,bajo
726875,bajo
904121,bajo
482697,medio-bajo
359628,bajo
35252,medio-alto
357071,medio-alto
91667,bajo
755661,alto
190023,medio-alto
408980,alto
672158,alto
745162,medio-bajo
917700,alto
463937,medio-bajo
125484,bajo
27073,alto
619573,bajo
745007,medio-alto
706923,bajo
639339,medio-alto
190734,bajo
985366,alto
968733,medio-alto
762300,bajo
599086,alto
307170,bajo
762081,alto
588354,alto
621066,alto
322549,alto
293047,medio-bajo
458200,bajo
874061,alto
367040,bajo
688437,alto
105650,alto
925198,bajo
343817,alto
542989,bajo
629213,bajo
714099,bajo
276594,alto
563529,alto
162618,medio-bajo
861657,medio-bajo
832728,medio-bajo
481843,medio-bajo
380955,alto
542492,medio-alto
552180,alto
368853,medio-bajo
174315,medio-bajo
188000,alto
252675,bajo
889441,bajo
589403,alto
560664,medio-alto
111735,medio-alto
498084,alto
917127,alto
166112,alto
482579,alto
956581,medio-bajo
80794,bajo
457718,medio-alto
185289,alto
434215,medio-alto
157775,medio-bajo
568293,bajo
425203,alto
143811,medio-alto
175566,alto
84369,medio-alto
836782,medio-bajo
399398,bajo
570065,bajo
931037,bajo
205625,medio-alto
311465,medio-bajo
345727,bajo
623904,alto
562707,bajo
664470,bajo
180075,alto
905333,bajo
778782,alto
237351,alto
288318,alto
888154,alto
472691,medio-bajo
90681,medio-bajo
485674,medio-bajo
442443,bajo
14607,alto
819143,alto
250909,alto
532154,medio-alto
132369,alto
382882,alto
916525,bajo
893209,bajo
461102,bajo
283019,bajo
468237,bajo
186150,bajo
169002,bajo
445411,alto
322431,medio-alto
123253,alto
692105,medio-alto
20251,alto
727026,bajo
635047,alto
359977,bajo
50946,medio-bajo
268086,medio-bajo
211748,medio-bajo
740971,alto
359444,alto
208022,bajo
635669,alto
624931,bajo
871025,alto
267714,alto
142481,medio-bajo
869,bajo
681400,medio-alto
927078,alto
141091,alto
978825,medio-bajo
803272,medio-alto
874602,medio-bajo
588482,alto
332928,medio-bajo
70654,bajo
121645,alto
953466,bajo
327953,alto
299154,alto
412865,medio-bajo
78743,alto
841819,alto
661980,medio-alto
650298,alto
13673,medio-bajo
189143,alto
282627,medio-alto
148302,medio-bajo
562963,alto
199811,bajo
371331,alto
141936,bajo
106458,bajo
683376,alto
374908,alto
411659,medio-bajo
903935,bajo
54739,medio-bajo
164838,bajo
457106,bajo
183313,medio-bajo
377447,medio-alto
220255,alto
17615,bajo
325075,bajo
805335,bajo
463066,alto
699836,medio-bajo
109591,bajo
160457,medio-alto
376541,bajo
6973,alto
157128,medio-bajo
219913,bajo
512469,medio-bajo
23908,bajo
554861,alto
268994,medio-alto
7138,alto
716244,alto
20759,bajo
517604,bajo
933773,bajo
323946,alto
545534,bajo
423580,alto
481109,medio-alto
211819,medio-bajo
631418,alto
724684,alto
498114,medio-bajo
458697,medio-bajo
829138,alto
72209,alto
186521,alto
931029,bajo
258664,bajo
377623,bajo
96729,medio-bajo
204518,bajo
619216,medio-alto
150035,alto
378514,bajo
947025,alto
73730,alto
701573,alto
215095,bajo
971091,alto
128170,bajo
935945,bajo
59371,alto
950974,alto
742486,alto
175098,alto
235753,bajo
236252,medio-bajo
831121,medio-bajo
434458,bajo
634397,medio-alto
862459,medio-bajo
400848,medio-bajo
74908,bajo
137618,alto
91889,bajo
302562,bajo
977530,medio-alto
275890,bajo
784666,alto
715224,medio-bajo
236221,alto
672231,alto
386974,medio-bajo
390997,bajo
915489,alto
416276,medio-bajo
420224,bajo
10751,alto
794775,alto
531045,alto
573863,medio-bajo
871479,alto
979286,bajo
693605,alto
257375,bajo
301702,medio-bajo
573613,medio-alto
306385,bajo
352656,alto
81813,medio-bajo
307814,bajo
289054,medio-alto
433690,alto
762698,alto
583064,bajo
680369,alto
64440,alto
8604,medio-alto
255155,bajo
634493,medio-bajo
659139,medio-alto
607330,medio-bajo
62697,bajo
1858,bajo
550146,alto
369842,bajo
252491,medio-alto
943535,medio-bajo
528640,alto
21184,alto
110050,bajo
547034,alto
298507,alto
603239,medio-bajo
119813,medio-bajo
759860,alto
238405,alto
232668,medio-bajo
483559,alto
532434,alto
32267,bajo
772800,alto
802005,alto
567349,bajo
807682,medio-bajo
891527,alto
120474,alto
38541,medio-alto
179102,medio-bajo
509053,medio-bajo
174349,medio-alto
216635,alto
375064,bajo
3031,alto
624050,bajo
360602,bajo
653994,alto
697834,alto
583415,medio-bajo
479800,alto
174105,alto
609412,alto
154966,bajo
762836,alto
730475,medio-bajo
948204,bajo
866529,medio-bajo
566027,bajo
801682,alto
665685,medio-bajo
716455,medio-alto
288231,medio-alto
947307,alto
33895,bajo
776378,medio-alto
197565,medio-alto
334045,medio-bajo
407561,alto
441613,medio-bajo
705355,bajo
873477,bajo
976967,bajo
584761,medio-bajo
710407,bajo
870011,medio-bajo
639306,alto
577184,bajo
892431,alto
730994,bajo
222148,medio-alto
736903,bajo
54056,medio-alto
696719,bajo
301953,bajo
431014,bajo
589002,medio-alto
255081,alto
492387,alto
672612,bajo
136633,bajo
115850,medio-bajo
617174,bajo
219988,medio-bajo
157899,bajo
913525,bajo
797391,medio-bajo
113293,medio-bajo
243621,alto
650533,bajo
603623,medio-bajo
959162,medio-bajo
628484,alto
911972,medio-bajo
573766,medio-bajo
186879,medio-alto
768301,alto
544278,alto
400753,alto
711187,alto
50240,bajo
814465,alto
797314,alto
647819,alto
574817,alto
719850,medio-alto
659608,alto
363265,bajo
799137,alto
677299,medio-alto
808031,alto
169612,alto
517995,alto
582758,alto
499668,alto
584303,bajo
640028,alto
774900,bajo
110970,bajo
385055,bajo
705852,alto
369328,alto
202015,medio-alto
879306,medio-alto
601905,bajo
559976,medio-bajo
73370,alto
526842,alto
707674,medio-bajo
647205,alto
425062,medio-bajo
800905,medio-bajo
517408,alto
200024,alto
701680,medio-bajo
12356,alto
34333,alto
444245,alto
247051,bajo
626482,bajo
353905,alto
200751,bajo
567484,medio-bajo
752615,bajo
911431,bajo
519925,bajo
428317,bajo
177650,medio-bajo
593923,medio-bajo
591670,alto
693926,alto
783688,bajo
859632,bajo
712300,bajo
326537,bajo
581155,bajo
176272,alto
493137,alto
940755,bajo
756451,medio-bajo
151910,bajo
654378,alto
285994,medio-bajo
193226,alto
497457,alto
242259,bajo
315635,medio-alto
43129,alto
386235,alto
835137,alto
176803,bajo
872130,bajo
266418,bajo
695630,alto
236211,medio-bajo
50437,medio-alto
163135,medio-bajo
398602,medio-bajo
913340,bajo
454962,medio-bajo
801058,alto
40170,bajo
243990,alto
186697,bajo
59196,medio-bajo
652505,bajo
886588,medio-alto
767050,bajo
587190,alto
553718,alto
984143,medio-bajo
606523,alto
121525,alto
576430,medio-alto
835309,alto
758003,medio-bajo
408356,medio-bajo
749910,medio-bajo
191666,medio-alto
276043,medio-alto
676017,bajo
901771,alto
640247,bajo
781054,bajo
69577,alto
959658,bajo
783165,alto
834889,alto
530036,medio-bajo
845297,medio-bajo
820674,bajo
947755,medio-alto
690508,medio-bajo
469671,bajo
483530,medio-alto
114522,medio-bajo
693321,bajo
291120,medio-bajo
914012,alto
9304,bajo
479346,bajo
740054,medio-alto
218787,alto
614875,alto
59384,bajo
18219,medio-alto
845416,medio-alto
603835,alto
31862,bajo
259117,alto
821100,alto
536628,medio-alto
236307,alto
441407,medio-bajo
119311,medio-bajo
746780,alto
63365,alto
243624,bajo
760347,alto
604077,medio-alto
296422,bajo
548296,medio-alto
36288,medio-bajo
906419,bajo
892815,medio-bajo
22400,alto
66859,alto
693907,alto
91664,medio-bajo
618074,medio-bajo
351773,bajo
491365,medio-alto
11602,alto
810984,bajo
504752,medio-bajo
607257,alto
231858,bajo
882961,medio-bajo
370486,alto
97140,medio-bajo
105375,bajo
595002,bajo
159220,bajo
565814,medio-bajo
235162,medio-bajo
386234,bajo
133752,alto
23588,medio-alto
575618,alto
181212,alto
95600,bajo
289605,medio-alto
8365,medio-alto
781119,medio-alto
528458,alto
186320,medio-alto
551587,alto
99382,alto
808345,alto
488669,bajo
89062,alto
480142,medio-alto
460711,medio-bajo
121507,medio-bajo
316389,bajo
122911,bajo
315941,alto
372612,alto
490920,alto
621913,bajo
511997,alto
361948,alto
220551,alto
395825,medio-bajo
100645,bajo
299019,bajo
749850,alto
312583,medio-bajo
193561,medio-bajo
617890,medio-alto
375052,alto
805467,alto
498004,bajo
448897,medio-bajo
738145,medio-alto
941558,alto
687460,alto
66683,alto
330957,medio-bajo
649765,medio-alto
838731,medio-bajo
